problem,formal_index,case_code,series_id,k_cleared_before,channel,phase,channel_previously_discovered,response_line,event,virtual_time_s,k_cleared_after,timing_basis
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,4,search,0,370,no_signal,3296.534751,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,6,search,0,372,no_signal,3302.534751,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,7,search,0,374,no_signal,3308.534751,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,16,search,1,376,no_signal,3314.534751,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,16,search,1,378,no_signal,3513.131397,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,1,search,0,380,no_signal,3519.131397,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,3,search,0,382,no_signal,3525.131397,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,4,search,0,384,no_signal,3531.131397,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,6,search,0,386,no_signal,3537.131397,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,7,search,0,388,no_signal,3543.131397,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,19,search,1,390,no_signal,3549.131397,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,1,search,0,392,no_signal,3748.728043,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,3,search,0,394,no_signal,3754.728043,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,4,search,0,396,no_signal,3760.728043,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,6,search,0,398,no_signal,3766.728043,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,7,search,0,400,no_signal,3772.728043,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,16,search,1,404,no_signal,3784.728043,8,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,12,optical_fallback,1,406,optical_fallback_start,3784.728043,8,preceding_response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,8,12,optical_fallback,1,406,optical_fallback_success,3969.690808,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,16,search,1,408,no_signal,3998.821199,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,1,search,0,410,no_signal,4004.821199,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,3,search,0,412,no_signal,4010.821199,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,4,search,0,414,no_signal,4016.821199,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,6,search,0,416,no_signal,4022.821199,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,7,search,0,418,no_signal,4028.821199,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,19,search,1,420,no_signal,4034.821199,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,19,search,1,422,no_signal,4233.417845,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,1,search,0,424,no_signal,4239.417845,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,3,search,0,426,no_signal,4245.417845,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,4,search,0,428,no_signal,4251.417845,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,6,search,0,430,no_signal,4257.417845,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,7,search,0,432,no_signal,4263.417845,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,16,search,1,434,no_signal,4269.417845,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,16,search,1,436,no_signal,4468.014491,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,1,search,0,438,no_signal,4474.014491,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,3,search,0,440,no_signal,4480.014491,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,4,search,0,442,no_signal,4486.014491,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,6,search,0,444,no_signal,4492.014491,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,7,search,0,446,no_signal,4498.014491,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,19,search,1,448,no_signal,4504.014491,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,1,search,0,452,no_signal,4708.611137,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,3,search,0,454,no_signal,4714.611137,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,4,search,0,456,no_signal,4720.611137,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,6,search,0,458,no_signal,4726.611137,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,9,7,search,0,460,no_signal,4732.611137,9,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,11,1,search,0,468,no_signal,4988.194092,11,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,11,3,search,0,470,no_signal,4994.194092,11,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,11,4,search,0,472,no_signal,5000.194092,11,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,11,6,search,0,474,no_signal,5006.194092,11,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,11,7,search,0,476,no_signal,5012.194092,11,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,11,7,search,0,478,no_signal,5210.790738,11,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,11,1,search,0,480,no_signal,5216.790738,11,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,11,3,search,0,482,no_signal,5222.790738,11,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,11,4,search,0,484,no_signal,5228.790738,11,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,11,6,search,0,486,no_signal,5234.790738,11,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,11,8,optical_fallback,1,490,optical_fallback_start,5240.790738,11,preceding_response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,11,8,optical_fallback,1,490,optical_fallback_success,5398.512044,12,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,12,1,search,0,492,no_signal,5460.844219,12,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,12,3,search,0,494,no_signal,5466.844219,12,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,12,4,search,0,496,no_signal,5472.844219,12,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,12,6,search,0,498,no_signal,5478.844219,12,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,12,7,search,0,500,no_signal,5484.844219,12,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,14,1,search,0,512,no_signal,5661.430617,14,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,14,3,search,0,514,no_signal,5667.430617,14,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,14,4,search,0,516,no_signal,5673.430617,14,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,14,6,search,0,518,no_signal,5679.430617,14,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,14,7,search,0,520,no_signal,5685.430617,14,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,15,7,search,0,524,no_signal,5800.431712,15,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,15,1,search,0,526,no_signal,5806.431712,15,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,15,3,search,0,528,no_signal,5812.431712,15,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,15,4,search,0,530,no_signal,5818.431712,15,response_end
Q4,2,SXAN-9UWV-2X8Z-GZ58,Q4-正式2,15,6,search,0,532,no_signal,5824.431712,15,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,1,search,0,4,no_signal,5.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,2,search,0,6,no_signal,11.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,3,search,0,8,no_signal,17.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,5,search,0,12,no_signal,29.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,6,search,0,14,no_signal,35.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,8,search,0,18,no_signal,47.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,9,search,0,20,no_signal,53.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,10,search,0,22,no_signal,59.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,11,search,0,24,no_signal,65.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,14,search,0,30,no_signal,83.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,17,search,0,36,no_signal,101.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,18,search,0,38,no_signal,107.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,19,search,0,40,no_signal,113.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,20,search,0,42,no_signal,119.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,20,search,0,44,no_signal,314.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,1,search,0,46,no_signal,320.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,2,search,0,48,no_signal,326.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,3,search,0,50,no_signal,332.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,6,search,0,56,no_signal,350.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,8,search,0,60,no_signal,362.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,10,search,0,64,no_signal,374.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,11,search,0,66,no_signal,380.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,12,search,1,68,no_signal,386.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,14,search,0,72,no_signal,398.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,15,search,1,74,no_signal,404.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,16,search,1,76,no_signal,410.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,17,search,0,78,no_signal,416.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,18,search,0,80,no_signal,422.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,19,search,0,82,no_signal,428.000000,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,19,search,0,84,no_signal,531.351237,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,1,search,0,86,no_signal,537.351237,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,2,search,0,88,no_signal,543.351237,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,3,search,0,90,no_signal,549.351237,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,6,search,0,94,no_signal,561.351237,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,8,search,0,96,no_signal,567.351237,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,10,search,0,100,no_signal,579.351237,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,11,search,0,102,no_signal,585.351237,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,12,search,1,104,no_signal,591.351237,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,14,search,0,106,no_signal,597.351237,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,15,search,1,108,no_signal,603.351237,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,16,search,1,110,no_signal,609.351237,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,17,search,0,112,no_signal,615.351237,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,18,search,0,114,no_signal,621.351237,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,20,search,0,116,no_signal,627.351237,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,9,optical_fallback,1,118,optical_fallback_start,627.351237,0,preceding_response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,9,optical_fallback,1,118,clear_no_target_in_range,788.495499,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,9,optical_fallback,1,120,clear_no_target_in_range,796.577698,0,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,0,9,optical_fallback,1,122,optical_fallback_success,806.659897,1,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,1,20,search,0,124,no_signal,848.236264,1,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,1,1,search,0,126,no_signal,854.236264,1,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,1,2,search,0,128,no_signal,860.236264,1,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,1,3,search,0,130,no_signal,866.236264,1,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,1,6,search,0,134,no_signal,878.236264,1,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,1,8,search,0,136,no_signal,884.236264,1,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,1,10,search,0,138,no_signal,890.236264,1,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,1,11,search,0,140,no_signal,896.236264,1,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,1,12,search,1,142,no_signal,902.236264,1,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,1,14,search,0,146,no_signal,914.236264,1,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,1,15,search,1,148,no_signal,920.236264,1,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,1,16,search,1,150,no_signal,926.236264,1,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,1,17,search,0,152,no_signal,932.236264,1,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,1,18,search,0,154,no_signal,938.236264,1,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,1,19,search,0,156,no_signal,944.236264,1,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,2,13,optical_fallback,1,160,optical_fallback_start,1123.575237,2,preceding_response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,2,13,optical_fallback,1,160,optical_fallback_success,1208.593726,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,19,search,0,162,no_signal,1317.532412,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,1,search,0,164,no_signal,1323.532412,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,2,search,0,166,no_signal,1329.532412,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,3,search,0,168,no_signal,1335.532412,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,6,search,0,170,no_signal,1341.532412,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,7,search,1,172,no_signal,1347.532412,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,8,search,0,174,no_signal,1353.532412,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,10,search,0,176,no_signal,1359.532412,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,11,search,0,178,no_signal,1365.532412,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,12,search,1,180,no_signal,1371.532412,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,14,search,0,182,no_signal,1377.532412,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,15,search,1,184,no_signal,1383.532412,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,17,search,0,186,no_signal,1389.532412,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,18,search,0,188,no_signal,1395.532412,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,20,search,0,190,no_signal,1401.532412,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,20,search,0,192,no_signal,1600.129058,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,1,search,0,194,no_signal,1606.129058,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,2,search,0,196,no_signal,1612.129058,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,3,search,0,198,no_signal,1618.129058,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,6,search,0,200,no_signal,1624.129058,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,8,search,0,204,no_signal,1636.129058,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,10,search,0,206,no_signal,1642.129058,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,11,search,0,208,no_signal,1648.129058,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,12,search,1,210,no_signal,1654.129058,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,14,search,0,212,no_signal,1660.129058,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,16,search,1,214,no_signal,1666.129058,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,17,search,0,216,no_signal,1672.129058,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,18,search,0,218,no_signal,1678.129058,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,19,search,0,220,no_signal,1684.129058,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,19,search,0,222,no_signal,1882.725704,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,1,search,0,224,no_signal,1888.725704,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,2,search,0,226,no_signal,1894.725704,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,3,search,0,228,no_signal,1900.725704,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,6,search,0,230,no_signal,1906.725704,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,8,search,0,234,no_signal,1918.725704,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,10,search,0,236,no_signal,1924.725704,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,11,search,0,238,no_signal,1930.725704,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,14,search,0,242,no_signal,1942.725704,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,15,search,1,244,no_signal,1948.725704,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,16,search,1,246,no_signal,1954.725704,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,17,search,0,248,no_signal,1960.725704,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,18,search,0,250,no_signal,1966.725704,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,20,search,0,252,no_signal,1972.725704,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,20,search,0,254,no_signal,2171.322350,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,1,search,0,256,no_signal,2177.322350,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,2,search,0,258,no_signal,2183.322350,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,3,search,0,260,no_signal,2189.322350,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,6,search,0,262,no_signal,2195.322350,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,8,search,0,266,no_signal,2207.322350,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,10,search,0,268,no_signal,2213.322350,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,11,search,0,270,no_signal,2219.322350,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,14,search,0,274,no_signal,2231.322350,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,15,search,1,276,no_signal,2237.322350,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,16,search,1,278,no_signal,2243.322350,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,17,search,0,280,no_signal,2249.322350,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,18,search,0,282,no_signal,2255.322350,3,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,12,optical_fallback,1,286,optical_fallback_start,2261.322350,3,preceding_response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,3,12,optical_fallback,1,286,optical_fallback_success,2412.964100,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,1,search,0,290,no_signal,2481.381947,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,2,search,0,292,no_signal,2487.381947,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,6,search,0,296,no_signal,2499.381947,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,8,search,0,298,no_signal,2505.381947,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,10,search,0,300,no_signal,2511.381947,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,11,search,0,302,no_signal,2517.381947,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,14,search,0,304,no_signal,2523.381947,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,15,search,1,306,no_signal,2529.381947,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,17,search,0,310,no_signal,2541.381947,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,18,search,0,312,no_signal,2547.381947,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,20,search,0,314,no_signal,2553.381947,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,20,search,0,316,no_signal,2656.733184,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,1,search,0,318,no_signal,2662.733184,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,2,search,0,320,no_signal,2668.733184,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,6,search,0,324,no_signal,2680.733184,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,8,search,0,328,no_signal,2692.733184,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,10,search,0,330,no_signal,2698.733184,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,11,search,0,332,no_signal,2704.733184,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,14,search,0,334,no_signal,2710.733184,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,15,search,1,336,no_signal,2716.733184,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,17,search,0,338,no_signal,2722.733184,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,4,18,search,0,340,no_signal,2728.733184,4,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,18,search,0,344,no_signal,2888.000133,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,1,search,0,346,no_signal,2894.000133,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,2,search,0,348,no_signal,2900.000133,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,6,search,0,352,no_signal,2912.000133,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,8,search,0,354,no_signal,2918.000133,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,10,search,0,356,no_signal,2924.000133,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,11,search,0,358,no_signal,2930.000133,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,14,search,0,360,no_signal,2936.000133,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,15,search,1,362,no_signal,2942.000133,5,response_end
